timestamp,blockReward
1538721484,3.179392602199636525
1538721494,3.15527317848086334
1538721506,3.106650802988485
1538721518,3.100968953022529227
1538721541,3.1131952049394223
1538721545,3.078626936957897095
1538721547,3.00704714
1538721551,3.1463158100714475
1538721563,3.130410206809909192
1538721578,3.1805890203935325
1538721616,3.177436598854413349
1538721625,3.141209382439118248
1538721628,3.082207966007607336
1538721648,3.08479752885375
1538721677,3.150843184033973648
1538721695,3.169602381494914115
1538721701,3.059222079302141488
1538721730,3.215513334978148658
1538721759,3.138037908408374026
1538721771,3.175073198014688984
1538721784,3.148803201040600684
1538721853,3.210582683730707614
1538721860,3.15394470626229417
1538721873,3.113263869034253054
1538721876,3.0317081700241575
1538721886,3.132720242428414524
1538721893,3.075858642146891103
1538721901,3.055877902219178305
1538721904,3.226392407304284617
1538721913,3.055462667864506145
1538721917,3.140184696529799425
1538721930,3.112967518114373739
1538721937,3.104418801412425332
1538721972,3.0
1538721979,3.147911959986923241
1538721981,3.113340584776698107
1538721986,3.105700109758236187
1538721992,3.116162967657847774
1538722020,3.208770680528213445
1538722024,3.04993654035634127
1538722035,3.10826535645506215
1538722084,3.113946023287813
1538722094,3.0309235899661
1538722106,3.042086130549314486
1538722114,3.12654951400401286
1538722141,3.164092486747990654
1538722143,3.100081507904241192
1538722162,3.200996493512005591
1538722168,3.10387606166619526
1538722172,3.043147216
1538722175,3.161228340068914135
1538722186,3.121941083233394236
1538722187,3.059362598
1538722208,3.203357674052084514
1538722225,3.069267308859731328
1538722227,3.17111517189681476
1538722244,3.1088328465204514
1538722250,3.174910501500052053
1538722258,3.0754312037834
1538722268,3.068348775284596
1538722297,3.128912728316233257
1538722302,3.107602561270863384
1538722314,3.0666634915520716
1538722322,3.17010056023570233
1538722335,3.067156481183723726
1538722354,3.187967880699418629
1538722376,3.107584685706490755
1538722390,3.204003043016949304
1538722397,3.077640677262507138
1538722406,3.070286965457790665
1538722409,3.0274739084720337
1538722413,3.057014025939661862
1538722419,3.03738889704061804
1538722428,3.055918014849990808
1538722434,3.056608839657160152
1538722438,3.0569837959455716
1538722467,3.147345189523793346
1538722471,3.037183125651886496
1538722528,3.21319365096228515
1538722534,3.007457892796638
1538722550,3.1213942418459185
1538722556,3.0611911123646322
1538722562,3.01235044
1538722576,3.080751553670530414
1538722613,3.141956902603509025
1538722639,3.141392228329722237
1538722641,3.0
1538722642,3.173719748779246251
1538722655,3.152768146530903186
1538722658,3.027367712
1538722660,3.0955564366861924
1538722665,3.0734882609957132
1538722679,3.097457184966677
1538722711,3.1434758381009135
1538722723,3.121266776
1538722737,3.079062552539088208
1538722761,3.126012146951874445
1538722773,3.117468183004639468
1538722805,3.100863975996525714
1538722813,3.0460113995
1538722820,3.121354101906278586
1538722828,3.047725748946379116
1538722840,3.119470736206769848
1538722912,3.0
1538722935,3.212556412892536795
1538722939,3.219603104591302136
1538722946,3.146298262600005957
1538722951,3.0
1538722952,3.076510045607681278
1538722965,3.079596445686016
1538722985,3.107478552575183
1538722991,3.061242574602666
1538722999,3.090531066575726784
1538723006,3.157040725721595814
1538723014,3.08160574872165122
1538723019,3.0388172487452863
1538723024,3.094607780726942678
1538723030,3.074580283902914
1538723034,3.067491293991456726
1538723041,3.097223935315440624
1538723072,3.167406374972066692
1538723081,3.05696258431520933
1538723105,3.0
1538723107,3.196045894218555528
1538723121,3.102916514747904751
1538723127,3.10941180634424449
1538723139,3.100753538532377048
1538723175,3.188138031835542387
1538723188,3.075869289601376928
1538723191,3.049985920401623479
1538723194,3.022901143495356983
1538723202,3.080729353634802708
1538723223,3.171562886970566432
1538723247,3.016560345
1538723253,3.117245405258847674
1538723259,3.023801045125
1538723273,3.175734603856719721
1538723298,3.067999717063390655
1538723304,3.150902379955977216
1538723319,3.07788596272571733
1538723331,3.140660968077414023
1538723350,3.114092134570280446
1538723364,3.098690367082295258
1538723369,3.0435817304729
1538723370,3.057404838116189429
1538723380,3.0
1538723383,3.076242297090013485
1538723386,3.045093961469452745
1538723400,3.098776868721376187
1538723412,3.0880495512
1538723434,3.096767031656719627
1538723458,3.052543385
1538723460,3.132067274383000309
1538723474,3.080817634111362923
1538723506,3.07687813075
1538723511,3.100891452523809278
1538723516,3.048214200180072914
1538723524,3.063168719742029275
1538723528,3.031991371
1538723529,3.011477109116909834
1538723598,3.427010997449729289
1538723618,3.070521777748107052
1538723631,3.141558444129089145
1538723664,3.155260571412048784
1538723691,3.115283832221996251
1538723765,3.177246327731258586
1538723773,3.126426929881588756
1538723819,3.151769319494636394
1538723825,3.123985218433671446
1538723832,3.075135417512875187
1538723867,3.176790000932310457
1538723880,3.049786553619377758
1538723891,3.112455336358651194
1538723903,3.122068071458994713
1538723907,3.04754081881275092
1538723911,3.006664133
1538723921,3.095988119008244814
1538723931,3.085259890452171022
1538723944,3.107973047056860278
1538723954,3.078285767688928331
1538723972,3.069014836218666
1538723985,3.108952502701638413
1538724039,3.233058939092716583
1538724049,3.050180553516400444
1538724083,3.170657327708425123
1538724092,3.078967620485710438
1538724109,3.133530191552509272
1538724119,3.114178103678800555
1538724131,3.128472736049917237
1538724142,3.098988968211183649
1538724160,3.110871297254279306
1538724165,3.075349643350837645
1538724179,3.070188931825437535
1538724198,3.097958589294559305
1538724224,3.111280224987690227
1538724232,3.083087575070721426
1538724243,3.10819578947857332
1538724261,3.102818638893661
1538724278,3.095152852995063056
1538724295,3.09361424981988571
1538724302,3.169999503260405556
1538724335,3.123895323795
1538724355,3.108586600992225206
1538724357,3.07269089095
1538724358,3.03074369214875
1538724388,3.167415342855489979
1538724391,3.046350933411432636
1538724428,3.205483451491991936
1538724432,3.053769801777687114
1538724435,3.0107421512
1538724436,3.000861
1538724439,3.10716007782125614
1538724461,3.194739667566564251
1538724467,3.095593066737922544
1538724468,3.057273568229337962
1538724489,3.146433555792384079
1538724491,3.01583869072843
1538724495,3.03065621266780977
1538724498,3.033224512326875002
1538724506,3.077740040754900665
1538724510,3.094112008
1538724513,3.00950404878125
1538724520,3.105700466065213533
1538724534,3.076189268187014252
1538724540,3.060008981272663258
1538724548,3.078325177768248356
1538724578,3.205643306809366222
1538724586,3.077885520292012191
1538724591,3.021298195
1538724595,3.006687608
1538724605,3.296253360257626763
1538724611,3.082254685893334554
1538724665,3.27790787587980112
1538724679,3.070991618685271113
1538724684,3.212001040780052186
1538724721,3.194654733011858096
1538724730,3.112601177545674949
1538724734,3.0500251488
1538724741,3.03684660886
1538724760,3.071970421269165
1538724778,3.09337324639201335
1538724784,3.150580768774210482
1538724797,3.091792161901215204
1538724801,3.097008652
1538724807,3.0516745840933674
1538724810,3.0660225562120716
1538724818,3.055322697473290532
1538724835,3.16262298895279174
1538724857,3.167977826111339184
1538724862,3.092833255008863316
1538724873,3.070224326154661
1538724874,3.080768927839981
1538724877,3.09518511069533704
1538724900,3.116066766605471651
1538724908,3.057570511469898672
1538724912,3.0356066197
1538724923,3.29823040002461536
1538724941,3.2742981271081942
1538724965,3.067325821880929017
1538724987,3.157422927453354823
1538724991,3.014830209
1538724996,3.226614441109842392
1538725007,3.024669748666666
1538725018,3.072834344023767672
1538725026,3.089574719486303232
1538725031,3.147509615317975467
1538725062,3.142542204400221264
1538725070,3.10265214801004964
1538725083,3.1199937184302286
1538725093,3.107369494043264071
1538725096,3.09824719775
1538725099,3.084683097628028192
1538725152,3.133057332748618882
1538725167,3.060570388
1538725197,3.157929973222815015
1538725240,3.119980474474565912
1538725251,3.14162252864960637
1538725260,3.105358393351050993
1538725263,3.083418157909914432
1538725297,3.133734858115840192
1538725389,3.296318654445825575
1538725402,3.117695854049511
1538725409,3.019377754
1538725411,3.1711246882288898
1538725451,3.088841667761584728
1538725455,3.0
1538725459,3.249556234263225044
1538725471,3.065617146281543892
1538725484,3.21563244036718003
1538725503,3.156671110500777697
1538725520,3.115489834580589
1538725532,3.108136544697527794
1538725575,3.177476480378592636
1538725577,3.088971152021565983
1538725590,3.023498938026652112
1538725593,3.08875228848373056
1538725611,3.214557254150030478
1538725654,3.015913432
1538725691,3.34528181010159235
1538725725,3.110901321357198318
1538725735,3.106187453496914966
1538725744,3.092488363616692965
1538725749,3.114358740368899345
1538725758,3.022616450158364986
1538725778,3.159562625506528808
1538725784,3.091978344171
1538725800,3.180483936009669
1538725804,3.045399243590772758
1538725822,3.141415310098995724
1538725833,3.019669316569198207
1538725852,3.109579481628120795
1538725857,3.052634493177863328
1538725866,3.104361180751754587
1538725894,3.017384243506848
1538725900,3.231509222197308242
1538725904,3.064014759095076936
1538725909,3.062402405958622241
1538725916,3.239529565684760564
1538725959,3.018880258
1538725965,3.026869560000037136
1538725992,3.78206264472273599
1538725999,3.0085246
1538726017,3.222102160333547226
1538726037,3.095727937873724072
1538726111,3.78948811031834355
1538726142,3.130125082753897383
1538726149,3.078221781704223907
1538726162,3.084698339307872756
1538726169,3.125041182942846755
1538726188,3.0324545113810519
1538726209,3.126220263506776798
1538726228,3.100322433158420303
1538726231,3.190290401960628811
1538726247,3.088668506671155858
1538726262,3.132482954464751848
1538726274,3.071579411226666
1538726292,3.093133521444066916
1538726313,3.27861950620996396
1538726336,3.111327692116513782
1538726349,3.084210695499879143
1538726359,3.097689148
1538726362,3.08904970668
1538726387,3.111254403772746343
1538726405,3.104987411647399756
1538726418,3.210938334422112239
1538726429,3.051918966622141
1538726436,3.059787559236884559
1538726447,3.078916999106661
1538726450,3.066829536087519072
1538726461,3.089182633021838431
1538726467,3.051492212704074321
1538726484,3.1308703060589103
1538726492,3.0
1538726493,3.074162006686224885
1538726510,3.173795941139025198
1538726514,3.043258858958742082
1538726530,3.075425612498841353
1538726559,3.133479760889896241
1538726563,3.166815782062927938
1538726566,3.153554538525482543
1538726573,3.062269850622405776
1538726579,3.05134675826881425
1538726604,3.093153773506822288
1538726615,3.073590489049861
1538726649,3.197547384238713064
1538726684,3.103667974971777409
1538726692,3.055293296866666
1538726695,3.07759946436445
1538726701,3.059312733011711368
1538726703,3.069624258974539
1538726705,3.128387271844317118
1538726716,3.095801783230401072
1538726718,3.141611076033078176
1538726740,3.081397259119760466
1538726754,3.087765904075752976
1538726773,3.114553175320576988
1538726795,3.165492033030124829
1538726802,3.0584205426552
1538726824,3.137456322261872397
1538726829,3.046782690807860724
1538726842,3.08345920420633873
1538726845,3.139095503972839
1538726859,3.084099934791010812
1538726875,3.110745528001464505
1538726887,3.090459743190153544
1538726898,3.063007614719125811
1538726923,3.0
1538726924,3.305645407812843839
1538726933,3.09794537465
1538726936,3.038547538232722035
1538726941,3.071592887576475082
1538726943,3.098737682
1538726953,3.101755320666941921
1538726961,3.059021845083043442
1538726967,3.012718426666666
1538726973,3.116762615135526095
1538726987,3.049438073834872375
1538726998,3.087619198444608452
1538727054,3.179111288845883843
1538727059,3.05487669539778
1538727068,3.089652288823097907
1538727074,3.157370651136959693
1538727090,3.142607194978208489
1538727098,3.0526545827266986
1538727099,3.003243972
1538727117,3.068878380432124934
1538727120,3.120391692799947839
1538727128,3.056747114076873
1538727141,3.068551424896666616
1538727150,3.063993679979443188
1538727151,3.140534772249789
1538727159,3.030376152342647808
1538727166,3.080594740885528695
1538727212,3.21843092274885304
1538727222,3.048421623892362065
1538727228,3.103767194243557202
1538727232,3.064751962671014332
1538727241,3.066855912972682231
1538727259,3.130693267606994608
1538727261,3.053827047806039
1538727264,3.00683505
1538727300,3.087997350541052944
1538727307,3.204838683037399318
1538727321,3.1171306656
1538727347,3.088855015333319
1538727368,3.017300323734894
1538727373,3.238714585628067867
1538727394,3.0835859649875
1538727400,3.085509149603783772
1538727411,3.075825639429966242
1538727430,3.080600806514472919
1538727438,3.072654837287542801
1538727442,3.043574628606525033
1538727470,3.21739131187928191
1538727474,3.056510403683768156
1538727492,3.29618396547986196
1538727500,3.0675941510058
1538727502,3.0545944146
1538727509,3.055425245774983764
1538727571,3.216917487672314044
1538727578,3.070182716136306051
1538727585,3.036805344122104064
1538727652,3.264669786606531256
1538727687,3.01779815
1538727695,3.100921395261174541
1538727703,3.076551992414161462
1538727726,3.18517366850459575
1538727757,3.071443211371649436
1538727765,3.070347223140751949
1538727771,3.069489631545311507
1538727795,3.089784467900308088
1538727804,3.174468725181634316
1538727812,3.084718306289409166
1538727815,3.0526172207583
1538727827,3.078103478425480068
1538727835,3.023713872666661
1538727854,3.099403611517316772
1538727863,3.058936282482671344
1538727884,3.046971583666666
1538727892,3.171880658304363956
1538727905,3.092828188420791416
1538727911,3.05502914780754867
1538727915,3.045776670727624876
1538727922,3.071297379689551552
1538727927,3.07816664958843862
1538727958,3.109015730783538216
1538727982,3.105535201415725821
1538728034,3.110260605496952404
1538728042,3.029595057643667516
1538728046,3.011174241
1538728063,3.125476902593858774
1538728078,3.091906676106085898
1538728103,3.152210529
1538728115,3.116202954789826978
1538728122,3.047745250751716485
1538728139,3.064011592110440788
1538728142,3.0550491985
1538728155,3.043982310362708
1538728168,3.148985546257676906
1538728183,3.073554144002941729
1538728192,3.09014590111409014
1538728208,3.08897295738672809
1538728217,3.10417681003861746
1538728255,3.176407401568552704
1538728262,3.074560749308827169
1538728265,3.0
1538728266,3.047360115550649
1538728279,3.097239962
1538728286,3.054432940407566312
1538728297,3.04940894361815536
1538728319,3.113862915984485179
1538728350,3.123441642018941563
1538728355,3.267471974327590579
1538728370,3.145200829147246929
1538728378,3.061859480326235099
1538728380,3.012469547432297462
1538728406,3.084609418434544506
1538728408,3.06078417017792213
1538728413,3.038994210702636122
1538728421,3.014517043
1538728433,3.092839367096550012
1538728446,3.07571932968192605
1538728459,3.089636712234583346
1538728466,3.12234581923892736
1538728471,3.059543253038153712
1538728507,3.226021005068202888
1538728508,3.073281627114454588
1538728518,3.060052288107733998
1538728553,3.167887705878456076
1538728559,3.016299260895
1538728568,3.080529987939662106
1538728587,3.109441923597918096
1538728589,3.010437244666661
1538728609,3.100787653979295298
1538728626,3.114976084057592513
1538728649,3.036281225304016696
1538728654,3.00770805504390325
1538728659,3.090323908903685045
1538728663,3.003462316666666
1538728667,3.059944820473062438
1538728670,3.005465516
1538728675,3.188706774796849345
1538728678,3.007868216666666
1538728698,3.235477943351392315
1538728702,3.064919117683912755
1538728722,3.074882730018615186
1538728725,3.008500302970466464
1538728732,3.060388054426240197
1538728739,3.074988805630411
1538728772,3.112887723896637396
1538728793,3.082504092352180004
1538728797,3.131179547569840449
1538728837,3.234579859649864723
1538728861,3.128324199246518062
1538728868,3.086991761160783309
1538728870,3.041996695898627491
1538728882,3.086161136490295413
1538728901,3.070559292960442834
1538728921,3.061346534
1538728958,3.185092604441578098
1538728976,3.087797188691811376
1538728982,3.0203624995
1538728996,3.102925171854509506
1538728999,3.01372769905
1538729009,3.162687105582081455
1538729017,3.070519641171606145
1538729030,3.194844263032941884
1538729054,3.08591430404357667
1538729063,3.087179281009256419
1538729064,3.004350306666666
1538729076,3.1123704995961012
1538729097,3.11473445460176408
1538729176,3.27791049339287138
1538729189,3.110574476195358231
1538729196,3.132507729025
1538729243,3.180459497657945186
1538729246,3.0
1538729247,3.128579051
1538729253,3.199250780143498229
1538729273,3.11505426772471054
1538729288,3.093656858463003396
1538729384,3.206571407543069804
1538729393,3.044404100271261472
1538729408,3.17156752342044381
1538729421,3.007865398125
1538729430,3.02600292465820221
1538729434,3.085424551059644798
1538729439,3.072300682639315456
1538729451,3.19121031495972681
1538729466,3.11867503680281368
1538729471,3.155895222537521
1538729474,3.125911798666661
1538729494,3.067074541666666
1538729503,3.107618493706701145
1538729533,3.232328541934012346
1538729536,3.026567875284701
1538729550,3.045864793333332
1538729586,3.169162890168080902
1538729592,3.068181652475359126
1538729603,3.061447188441697956
1538729605,3.06077614469579551
1538729608,3.121669919339116847
1538729632,3.151122585803519311
1538729652,3.15291367406578875
1538729665,3.028865403332154292
1538729735,3.294300403725310645
1538729759,3.137838974679475685
1538729775,3.981732099589298241
1538729807,3.20018999186109004
1538729829,3.185801807917173554
1538729853,3.053764440747157531
1538729879,3.165307307161098632
1538729881,3.037803020913712
1538729889,3.074381317136261015
1538729903,3.019881278062
1538729946,3.236459343321598521
1538729951,3.168029599337738001
1538729970,3.06164303849546856
1538729977,3.050659269554648743
1538729991,3.091785020945767328
1538730012,3.164474345741111433
1538730015,3.055035362643706396
1538730044,3.092027341787979
1538730059,3.110023740835015486
1538730104,3.187947773242731892
1538730116,3.129456798130104915
1538730119,3.07350648939398593
1538730123,3.160917849682970362
1538730129,3.06340563324338717
1538730154,3.224261756501987465
1538730167,3.083318634499329651
1538730172,3.061249398413579297
1538730200,3.171312422744953876
1538730223,3.146787385685625196
1538730224,3.018072683168349532
1538730251,3.112137969040179899
1538730254,3.060915138107456871
1538730260,3.095994535094521739
1538730274,3.173709504626759865
1538730281,3.0426746908218
1538730295,3.107533616649910878
1538730310,3.120620466409031451
1538730317,3.0471326423556
1538730322,3.0680013818396
1538730334,3.090862576467506912
1538730341,3.028330426004741186
1538730346,3.0129113325
1538730349,3.149817170034193322
1538730375,3.141319255449378998
1538730384,3.053972346679065801
1538730394,3.069451022215415073
1538730403,3.04935918345
1538730409,3.057892938183195926
1538730429,3.053278231
1538730435,3.041012781103611929
1538730451,3.054086611000066252
1538730453,3.074522913663744026
1538730464,3.06495232075
1538730468,3.075867985251558929
1538730477,3.083177747283722702
1538730495,3.09021197793743427
1538730520,3.116284086305466252
1538730526,3.112501188133452318
1538730534,3.064274462536389404
1538730542,3.159531747828
1538730543,3.107386760464199
1538730551,3.075126221283147512
1538730572,3.184302414001976588
1538730602,3.130029747468703148
1538730631,3.29670662403392425
1538730650,3.07420643947493144
1538730655,3.16364360266315322
1538730679,3.102901352168519573
1538730693,3.022487144
1538730711,3.09493295195994073
1538730734,3.159300753571489669
1538730741,3.17741575637363632
1538730810,3.137549936241648437
1538730835,3.190347469278227895
1538730862,3.173317545648307378
1538730875,3.06440715138869746
1538730880,3.183074905766644892
1538730887,3.063687373027097598
1538730895,3.065161823978754334
1538730919,3.129252411341021322
1538730929,3.093018018449580475
1538730934,3.072165860626639278
1538730980,3.155455078589598936
1538730985,3.052985742378742445
1538731000,3.160042160827311502
1538731024,3.152101755030914335
1538731034,3.049992167421240486
1538731053,3.085587900479214995
1538731060,3.058790653548312139
1538731064,3.149383922464500565
1538731101,3.174824771586538249
1538731107,3.053381453450772372
1538731129,3.112658856879900606
1538731140,3.039417331666666
1538731159,3.106136892653120015
1538731163,3.048382656199792067
1538731171,3.078552903354251175
1538731183,3.054870348949577491
1538731195,3.025776998520379732
1538731209,3.072543276813320562
1538731229,3.094589080818927735
1538731237,3.049007217352390914
1538731246,3.12933629206819788
1538731256,3.085248974155825922
1538731268,3.072725415796511836
1538731293,3.091623631848020129
1538731302,3.123726467826053844
1538731308,3.04068604988178525
1538731324,3.079812869881130323
1538731346,3.0
1538731347,3.155111508585371111
1538731374,3.105368794527943776
1538731386,3.066828264710910861
1538731408,3.099918009807012964
1538731434,3.139649010968985321
1538731439,3.095941474602958903
1538731452,3.158591341529260103
1538731462,3.178559981462649612
1538731467,3.018560075842067066
1538731488,3.190321179901680298
1538731501,3.068647277259128807
1538731525,3.103287729942553879
1538731554,3.118550958164646
1538731561,3.051508244992758291
1538731569,3.059985754354880978
1538731597,3.144964405966720532
1538731601,3.156908680617545996
1538731635,3.064141944586332869
1538731643,3.068956168764912931
1538731648,3.036848479992764161
1538731652,3.160442115373093948
1538731662,3.047433679616666
1538731698,3.101258292710175419
1538731717,3.173507193322979348
1538731725,3.174785674836391158
1538731741,3.074245240642866
1538731761,3.084273235229202411
1538731766,3.067186416885588
1538731778,3.064573557427518743
1538731788,3.068478738956990752
1538731801,3.150561895471926415
1538731808,3.072952174315
1538731814,3.091590237013829256
1538731824,3.037666737114472
1538731843,3.123119008481295517
1538731861,3.144061680355916888
1538731865,3.126624697278892866
1538731889,3.0292035780625
1538731899,3.050597118316722186
1538731913,3.077738103466769056
1538731922,3.167607437394733526
1538731966,3.138152295044355825
1538731995,3.132782370391648702
1538732003,3.046988274582664214
1538732034,3.116623940205177864
1538732039,3.017834544626327936
1538732053,3.233524529411294524
1538732065,3.075767131882720076
1538732093,3.079624198515301205
1538732100,3.086616445949969703
1538732109,3.033459961666666
1538732115,3.182935720768032092
1538732121,3.056255202782308509
1538732136,3.114965307442689153
1538732151,3.076090287791391199
1538732154,3.142204929469235318
1538732184,3.09214020651194535
1538732191,3.085760148648310727
1538732208,3.08409298736577133
1538732256,3.164475910776510918
1538732277,3.098350420791875144
1538732317,3.12637990759675752
1538732320,3.046111590529149349
1538732333,3.045534406
1538732336,3.052160513220418816
1538732346,3.091805896417368642
1538732357,3.094236596223334185
1538732362,3.047159856477946162
1538732398,3.189326090702730173
1538732419,3.070279717752564036
1538732422,3.027677665635263693
1538732423,3.1549560432
1538732447,3.084775016121261122
1538732459,3.015242550000071318
1538732466,3.084888802117543787
1538732469,3.053830008810934553
1538732478,3.070782529080106935
1538732495,3.061818517606539197
1538732512,3.07181046314401655
1538732518,3.033601271900019173
1538732554,3.21245153746287689
1538732563,3.069030074248782606
1538732564,3.058098023568305966
1538732580,3.166722512218357481
1538732593,3.085458898949303321
1538732612,3.099760644737990913
1538732618,3.084679877099164053
1538732622,3.056571883448202092
1538732636,3.064218521532018112
1538732649,3.065888024568398493
1538732673,3.059779121187895515
1538732677,3.010273907
1538732684,3.047610921804269372
1538732719,3.140186716193069034
1538732728,3.11147716653684055
1538732754,3.0
1538732755,3.088831659
1538732756,3.139946659886340622
1538732761,3.024969822909567537
1538732783,3.089297561604354764
1538732790,3.117353636210238344
1538732816,3.055508515701691144
1538732829,3.066900318007160266
1538732896,3.129806036541881084
1538732956,3.244601968455527136
1538732993,3.115748124318983614
1538732997,3.09522075539084594
1538733014,3.0
1538733029,3.124598531257746006
1538733036,3.074099723530355522
1538733038,3.3769300518667222
1538733040,3.052846922870872671
1538733053,3.12963022017983983
1538733093,3.114985188804674571
1538733130,3.1346060718441931
1538733164,3.101375806338533625
1538733183,3.06530250769581713
1538733193,3.062570008250471236
1538733203,3.058245319437114115
1538733218,3.063050220191754359
1538733235,3.115160085624714404
1538733240,3.081956233466666
1538733260,3.049342076384463614
1538733261,3.0
1538733263,3.050548170711844996
1538733273,3.021622435711564561
1538733277,3.04770126485296477
1538733292,3.065827369608250552
1538733308,3.095408682118166
1538733310,3.049549952893797694
1538733314,3.008875532
1538733320,3.051387507611645406
1538733367,3.57353743749381901
1538733369,3.06759196047285774
1538733379,3.0624946416311415
1538733384,3.127345007466666
1538733400,3.08515453321323603
1538733404,3.078065003120067376
1538733407,3.051524645433040169
1538733415,3.048817183961572703
1538733442,3.098041537582337136
1538733450,3.064085762004447004
1538733468,3.102479863629469311
1538733475,3.0566790140775044
1538733495,3.194483669873625815
1538733508,3.057774705962420879
1538733509,3.0147879183962405
1538733511,3.00215493
1538733533,3.192638665031272808
1538733544,3.0265114124
1538733549,3.042424385973721942
1538733589,3.140018697694460356
1538733594,3.1451010538911
1538733597,3.01727189524752
1538733606,3.079049177352851753
1538733624,3.1460997726132558
1538733642,3.056496965171585264
1538733644,3.05219477151137756
1538733651,3.09764680770111115
1538733668,3.08009492248174725
1538733671,3.0471652288
1538733705,3.166377692313555166
1538733728,3.001595594
1538733744,3.072354395541458693
1538733777,3.084236546307267741
1538733796,3.175353675486692562
1538733810,3.05030279815090715
1538733822,3.1144306707685298
1538733827,3.222692987704380476
1538733848,3.065262386066666
1538733850,3.045851856098826403
1538733903,3.140175853183704701
1538733909,3.06173284626281876
1538733919,3.045745655576186
1538733928,3.037651005929042512
1538733986,3.196575046838379944
1538733995,3.079745372073511914
1538734000,3.012210592051687326
1538734032,3.0
1538734033,3.0
1538734047,3.167509663403176815
1538734068,3.076382412219096201
1538734072,3.069219423510842879
1538734081,3.088861774166343245
1538734119,3.189377620534657796
1538734133,3.072070415182691595
1538734145,3.068910506324122062
1538734166,3.106208925519523537
1538734192,3.119821799073101356
1538734194,3.016199079705603048
1538734202,3.02907264
1538734222,3.190368505213321119
1538734242,3.088421668439931149
1538734250,3.067807975751222343
1538734256,3.043564651648009075
1538734257,3.0045284558810168
1538734262,3.077672750904556405
1538734266,3.057223357936310442
1538734274,3.108916278317505146
1538734279,3.028993539053613587
1538734283,3.054730607543445732
1538734292,3.061715579001797497
1538734299,3.032694070740213135
1538734385,3.204599379453039637
1538734398,3.097285271952183671
1538734401,3.291342552350058162
1538734407,3.255649994941395452
1538734474,3.194554735026666
1538734486,3.077776505281898204
1538734490,3.0210383215
1538734493,3.05820188636575
1538734515,3.1337159671853528
1538734525,3.057393527762365316
1538734548,3.171241537066666
1538734574,3.103148334282204958
1538734583,3.050902898764951587
1538734586,3.0061817
1538734595,3.0779857352533073
1538734609,3.086033843436779296
1538734618,3.0619696648484
1538734654,3.1373544852336624
1538734665,3.182358767299859328
1538734676,3.0419507334812872
1538734680,3.05750659198023898
1538734713,3.101048985174107
1538734733,3.109456875258165134
1538734742,3.03080279336
1538734751,3.113897911080327501
1538734780,3.096026979066666
1538734787,3.056174397256428384
1538734793,3.183354298749772658
1538734801,3.05741245583
1538734812,3.086740307605162743
1538734857,3.119911654625638869
1538734866,3.031923703152769463
1538734868,3.063053075602159789
1538734885,3.2054174465620853
1538734889,3.0511265887
1538734902,3.078703140545031654
1538734964,3.167636144939988
1538734968,3.180902395548806286
1538735005,3.148796206454425176
1538735033,3.091949492355598068
1538735064,3.140853692055821676
1538735083,3.217227359963279098
1538735109,3.062039339272081973
1538735142,3.15289982176252286
1538735148,3.058863004771865481
1538735153,3.032268588702
1538735182,3.140768056195301
1538735190,3.094001693700010565
1538735204,3.102358725332678528
1538735208,3.042025940017678
1538735212,3.02001120007930048
1538735225,3.057897051158659827
1538735230,3.051552691507649047
1538735238,3.061927501777938342
1538735241,3.00582396
1538735272,3.103363792688990655
1538735283,3.134947278654747236
1538735323,3.083997534412545718
1538735325,3.00176604
1538735332,3.083102649410918538
1538735338,3.101621262
1538735352,3.0
1538735361,3.10338336286124307
1538735377,3.0465828607364042
1538735381,3.004331394
1538735388,3.174709066085836234
1538735411,3.140198326083101442
1538735439,3.208750350624258836
1538735453,3.072156208086832722
1538735460,3.077701732765965865
1538735467,3.1490719724586846
1538735473,3.066344502476331256
1538735477,3.04988465527233372
1538735508,3.085250911658029405
1538735514,3.011822897438873629
1538735521,3.095451500960695535
1538735523,3.011865876180849363
1538735526,3.0
1538735530,3.142303298503851586
1538735546,3.070652151128616381
1538735565,3.229300950439960756
1538735572,3.063187882235947665
1538735590,3.064574625365928036
1538735600,3.092876553752776586
1538735628,3.146623426525017641
1538735640,3.069009085853485904
1538735676,3.08542375506900894
1538735686,3.081672233613357917
1538735701,3.050760890187150782
1538735713,3.080679059988692049
1538735718,3.054448343670878059
1538735726,3.033953803423436502
1538735728,3.0
1538735729,3.041219321043972047
1538735732,3.0
1538735734,3.025459439982433136
1538735738,3.015267378897655637
1538735741,3.056501586404555372
1538735757,3.068677459377693094
1538735761,3.019029295069680935
1538735767,3.028017920764262479
1538735769,3.12997203547714882
1538735820,3.205075482833332
1538735825,3.070919579501683104
1538735829,3.0409945618
1538735831,3.047075342449971762
1538735850,3.089625381119844478
1538735854,3.049333113339139046
1538735860,3.05316807785
1538735878,3.113071829984405789
1538735884,3.029660218194718807
1538735905,3.061664074465182762
